,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,country
997,1,41,33,2,PRT
998,0,81,33,2,ESP
999,0,59,33,2,GBR
1000,0,72,33,2,PRT
1001,1,68,33,2,PRT
1002,0,81,33,2,GBR
1003,1,72,33,2,PRT
1004,0,68,33,2,GBR
1005,1,127,33,4,PRT
1006,1,127,33,4,PRT
1007,0,5,33,0,PRT
1008,0,68,33,1,PRT
1009,1,47,33,1,PRT
1010,0,19,33,1,RUS
1011,1,72,33,1,PRT
1012,0,30,33,1,USA
1013,1,139,33,1,PRT
1014,0,112,33,1,ESP
1015,1,63,33,1,PRT
1016,0,35,33,1,ESP
1017,1,75,33,1,PRT
1018,0,136,33,1,PRT
1019,0,35,33,1,PRT
1020,1,63,33,1,PRT
1021,1,77,33,1,PRT
1022,0,62,33,2,PRT
1023,1,95,33,2,PRT
1024,1,101,33,2,PRT
1025,1,38,33,2,PRT
1026,1,60,33,3,PRT
1027,1,60,33,3,PRT
1028,0,76,33,3,IRL
1029,0,90,33,0,PRT
1030,0,90,33,0,PRT
1031,1,87,33,0,PRT
1032,1,31,33,0,PRT
1033,1,74,33,0,PRT
1034,1,120,33,0,PRT
1035,1,120,33,0,PRT
1036,1,120,33,0,PRT
1037,1,116,33,0,PRT
1038,1,83,33,0,PRT
1039,0,80,33,0,IRL
1040,1,27,33,0,PRT
1041,1,78,33,0,PRT
1042,1,117,33,0,PRT
1043,0,70,33,0,PRT
1044,1,85,33,0,PRT
1045,1,117,33,0,PRT
1046,1,22,33,1,PRT
1047,1,34,33,2,PRT
1048,0,68,33,2,RUS
1049,1,69,33,2,PRT
1050,1,85,33,0,PRT
1051,1,102,33,0,PRT
1052,0,31,33,2,PRT
1053,0,49,33,2,PRT
1054,0,84,33,2,IRL
1055,1,102,33,2,PRT
1056,0,66,33,2,GBR
1057,1,80,33,2,PRT
1058,1,85,33,2,PRT
1059,1,33,33,0,PRT
1060,1,1,33,0,PRT
1061,0,33,33,0,PRT
1062,0,47,33,0,FRA
1063,1,2,33,0,PRT
1064,1,22,33,0,PRT
1065,1,22,33,0,PRT
1066,1,55,33,2,PRT
1067,1,68,33,2,PRT
1068,1,128,33,2,PRT
1069,0,128,33,2,FRA
1070,0,128,33,2,FRA
1071,0,78,33,1,PRT
1072,1,85,33,4,PRT
1073,0,0,33,0,FRA
1074,0,9,33,0,CN
1075,0,1,33,0,IRL
1076,1,9,33,0,PRT
1077,1,120,33,0,PRT
1078,1,72,33,0,PRT
1079,0,23,33,0,ESP
1080,1,8,33,0,PRT
1081,0,47,33,0,RUS
1082,1,8,33,0,PRT
1083,0,135,33,1,ESP
1084,0,76,33,1,GBR
1085,1,15,33,2,PRT
1086,1,23,33,2,PRT
1087,0,87,33,2,ESP
1088,0,19,33,2,PRT
1089,0,21,33,2,PRT
1090,0,19,33,2,PRT
1091,1,23,33,2,PRT
1092,1,89,33,2,PRT
1093,0,51,33,0,PRT
1094,0,0,33,0,CHE
1095,0,0,33,0,PRT
1096,0,0,33,0,PRT
1097,0,0,33,0,PRT
1098,0,0,33,0,CHN
1099,0,38,33,0,ESP
1100,0,21,33,0,ESP
1101,1,34,33,0,PRT
1102,1,51,33,0,PRT
1103,0,38,33,0,ESP
1104,0,0,33,1,PRT
1105,1,84,33,2,PRT
1106,1,63,33,2,PRT
1107,0,7,33,2,PRT
1108,1,91,33,2,PRT
1109,0,81,33,2,PRT
1110,0,6,33,2,ESP
1111,1,64,33,2,PRT
1112,0,52,33,2,PRT
1113,1,22,33,2,PRT
1114,0,150,33,2,NLD
1115,0,64,33,2,NLD
1116,1,22,33,2,PRT
1117,0,3,33,1,PRT
1118,0,68,33,2,PRT
1119,0,35,33,2,PRT
1120,0,2,33,2,USA
1121,0,68,33,2,PRT
1122,1,11,33,2,PRT
1123,1,80,33,2,PRT
1124,1,80,33,2,PRT
1125,0,72,33,2,ESP
1126,1,80,33,2,PRT
1127,0,77,33,2,PRT
1128,1,80,33,2,PRT
1129,0,31,33,2,PRT
1130,1,77,33,2,PRT
1131,0,93,33,2,ESP
1132,0,31,33,2,PRT
1133,0,89,33,2,PRT
1134,1,68,33,2,PRT
1135,1,72,33,2,PRT
1136,0,65,33,2,PRT
1137,1,71,33,2,PRT
1138,1,65,33,2,PRT
1139,0,89,33,2,PRT
1140,1,98,33,2,PRT
1141,0,26,33,2,PRT
1142,1,67,33,2,PRT
1143,1,54,33,2,PRT
1144,0,75,33,2,IRL
1145,1,78,33,2,PRT
1146,1,53,33,2,PRT
1147,1,65,33,2,PRT
1148,0,84,33,4,PRT
1149,1,47,33,6,PRT
1150,0,37,34,1,PRT
1151,0,37,34,1,PRT
1152,1,4,34,1,PRT
1153,0,37,34,1,PRT
1154,0,37,34,1,PRT
1155,1,12,34,1,PRT
1156,0,0,34,1,GBR
1157,0,37,34,1,PRT
1158,0,37,34,1,PRT
1159,0,2,34,1,BRA
1160,1,12,34,1,PRT
1161,1,12,34,1,PRT
1162,1,11,34,1,PRT
1163,1,143,34,2,PRT
1164,1,99,34,2,PRT
1165,1,22,34,2,PRT
1166,1,15,34,2,PRT
1167,1,15,34,2,PRT
1168,1,66,34,2,PRT
1169,1,55,34,2,PRT
1170,1,66,34,2,PRT
1171,1,79,34,2,PRT
1172,1,66,34,3,PRT
1173,0,95,34,4,PRT
1174,1,151,34,4,PRT
1175,1,54,34,4,PRT
1176,1,122,34,4,PRT
1177,1,132,34,1,PRT
1178,0,58,34,1,PRT
1179,1,98,34,1,PRT
1180,1,126,34,1,PRT
1181,1,97,34,1,PRT
1182,0,96,34,1,PRT
1183,0,125,34,2,PRT
1184,0,80,34,2,GBR
1185,1,110,34,2,PRT
1186,1,157,34,2,PRT
1187,1,108,34,2,PRT
1188,0,74,34,2,IRL
1189,0,79,34,2,PRT
1190,1,79,34,2,PRT
1191,1,116,34,2,PRT
1192,0,80,34,2,PRT
1193,1,116,34,2,PRT
1194,1,93,34,3,PRT
1195,1,87,34,3,PRT
1196,1,13,34,0,PRT
1197,1,56,34,0,PRT
1198,1,1,34,0,PRT
1199,0,13,34,0,PRT
1200,0,13,34,0,PRT
1201,1,56,34,0,PRT
1202,1,81,34,0,PRT
1203,1,24,34,0,PRT
1204,0,57,34,1,PRT
1205,0,74,34,1,CN
1206,0,126,34,1,PRT
1207,0,126,34,1,PRT
1208,0,126,34,1,PRT
1209,1,147,34,0,PRT
1210,0,68,34,2,PRT
1211,0,57,34,2,GBR
1212,0,10,34,2,PRT
1213,0,92,34,2,IRL
1214,0,92,34,2,IRL
1215,0,33,34,0,PRT
1216,0,1,34,0,ESP
1217,0,91,34,0,ESP
1218,1,33,34,0,PRT
1219,0,16,34,0,IRL
1220,0,128,34,1,POL
1221,0,61,34,1,ESP
1222,1,23,34,2,PRT
1223,1,23,34,2,PRT
1224,1,29,34,0,PRT
1225,1,98,34,1,PRT
1226,1,23,34,2,PRT
1227,0,98,34,2,GBR
1228,0,138,34,2,PRT
1229,1,82,34,2,PRT
1230,0,10,34,0,PRT
1231,1,100,34,0,PRT
1232,0,10,34,0,PRT
1233,0,0,34,0,USA
1234,0,65,34,0,GBR
1235,0,64,34,2,MAR
1236,1,56,34,2,PRT
1237,1,94,34,2,PRT
1238,1,58,34,2,PRT
1239,0,80,34,2,RUS
1240,0,40,34,2,PRT
1241,0,102,34,0,GBR
1242,0,16,34,0,ESP
1243,0,24,34,0,ESP
1244,0,24,34,0,ESP
1245,1,18,34,0,PRT
1246,1,95,34,1,PRT
1247,1,36,34,1,PRT
1248,0,16,34,2,PRT
1249,0,50,34,2,IRL
1250,0,76,34,2,FRA
1251,0,112,34,2,FRA
1252,0,16,34,2,PRT
1253,0,51,34,2,ESP
1254,0,13,34,2,PRT
1255,1,22,34,2,PRT
1256,0,32,34,2,CHE
1257,0,51,34,2,ESP
1258,0,65,34,2,IRL
1259,1,63,34,2,PRT
1260,0,35,34,2,ESP
1261,0,37,34,2,ESP
1262,0,35,34,2,IRL
1263,1,71,34,2,PRT
1264,0,71,34,2,IRL
1265,0,77,34,3,IRL
1266,0,0,34,0,PRT
1267,1,21,34,0,PRT
1268,1,87,34,0,PRT
1269,0,54,34,2,PRT
1270,1,156,34,2,PRT
1271,0,46,34,2,PRT
1272,0,46,34,2,PRT
1273,1,72,34,2,PRT
1274,0,85,34,2,PRT
1275,0,36,34,2,ESP
1276,0,65,34,2,PRT
1277,1,68,34,2,PRT
1278,0,46,34,2,PRT
1279,0,22,34,2,PRT
1280,0,12,34,2,PRT
1281,1,42,34,2,PRT
1282,0,72,34,2,PRT
1283,1,112,34,2,PRT
1284,0,85,34,2,PRT
1285,0,102,34,2,PRT
1286,1,80,34,3,PRT
1287,1,72,34,4,PRT
1288,0,151,34,2,PRT
1289,1,99,34,2,PRT
1290,0,151,34,2,PRT
1291,0,66,34,2,PRT
1292,1,44,34,2,PRT
1293,0,46,34,2,PRT
1294,0,70,34,2,PRT
1295,0,92,35,2,ESP
1296,0,6,35,2,ESP
1297,1,23,35,2,PRT
1298,1,79,35,2,PRT
1299,1,41,35,2,PRT
1300,1,58,35,2,PRT
1301,0,62,35,2,ESP
1302,1,83,35,2,PRT
1303,0,82,35,2,PRT
1304,0,69,35,2,FRA
1305,1,64,35,2,PRT
1306,1,116,35,2,PRT
1307,0,20,35,2,IRL
1308,0,132,35,2,PRT
1309,1,33,35,2,PRT
1310,0,62,35,2,IRL
1311,1,127,35,2,PRT
1312,1,78,35,2,PRT
1313,1,29,35,2,PRT
1314,1,78,35,2,PRT
1315,1,31,35,4,PRT
1316,1,9,35,4,PRT
1317,0,59,35,4,GBR
1318,0,40,35,1,PRT
1319,0,0,35,1,PRT
1320,0,30,35,1,PRT
1321,0,0,35,1,PRT
1322,1,35,35,1,PRT
1323,0,84,35,1,ESP
1324,1,25,35,1,PRT
1325,0,103,35,1,PRT
1326,1,35,35,1,PRT
1327,1,26,35,1,PRT
1328,1,55,35,1,PRT
1329,0,76,35,1,POL
1330,1,102,35,1,PRT
1331,0,58,35,1,PRT
1332,0,11,35,1,PRT
1333,1,33,35,1,PRT
1334,0,11,35,1,PRT
1335,1,61,35,1,PRT
1336,1,89,35,3,PRT
1337,1,89,35,3,PRT
1338,0,37,35,3,GBR
1339,1,70,35,2,PRT
1340,1,54,35,2,PRT
1341,0,69,35,0,ROU
1342,1,71,35,0,PRT
1343,1,49,35,0,PRT
1344,1,50,35,0,PRT
1345,1,74,35,0,PRT
1346,1,74,35,1,PRT
1347,1,118,35,2,PRT
1348,1,42,35,2,PRT
1349,1,77,35,2,PRT
1350,1,84,35,2,PRT
1351,0,43,35,2,ROU
1352,1,73,35,0,PRT
1353,1,73,35,0,PRT
1354,0,21,35,0,PRT
1355,0,0,35,0,ESP
1356,0,2,35,0,PRT
1357,1,2,35,0,PRT
1358,0,0,35,0,PRT
1359,0,76,35,0,IRL
1360,1,41,35,0,PRT
1361,1,41,35,0,PRT
1362,1,44,35,0,PRT
1363,1,93,35,1,PRT
1364,1,106,35,2,PRT
1365,0,57,35,2,PRT
1366,1,29,35,0,PRT
1367,0,1,35,0,PRT
1368,0,41,35,0,PRT
1369,0,90,35,0,IRL
1370,1,57,35,0,PRT
1371,1,57,35,1,PRT
1372,1,41,35,1,PRT
1373,1,61,35,1,PRT
1374,0,49,35,1,ESP
1375,1,57,35,1,PRT
1376,1,31,35,2,PRT
1377,1,62,35,2,PRT
1378,0,43,35,2,ESP
1379,0,27,35,2,NLD
1380,1,106,35,2,PRT
1381,0,45,35,2,IRL
1382,1,106,35,2,PRT
1383,1,108,35,2,PRT
1384,0,49,35,2,IRL
1385,0,10,35,2,GBR
1386,1,108,35,2,PRT
1387,0,30,35,0,ESP
1388,1,164,35,0,PRT
1389,1,164,35,0,PRT
1390,1,164,35,0,PRT
1391,0,0,35,0,PRT
1392,1,46,35,0,PRT
1393,0,31,35,0,BRA
1394,0,34,35,0,PRT
1395,1,66,35,0,PRT
1396,0,4,35,0,PRT
1397,0,23,35,0,ESP
1398,0,31,35,0,BRA
1399,0,32,35,1,MAR
1400,1,42,35,1,PRT
1401,0,30,35,1,PRT
1402,1,30,35,1,PRT
1403,0,10,35,1,PRT
1404,0,11,35,1,PRT
1405,0,11,35,1,PRT
1406,0,8,35,1,CN
1407,0,39,35,1,PRT
1408,0,4,35,0,PRT
1409,0,34,35,0,PRT
1410,1,55,35,0,PRT
1411,0,25,35,2,FRA
1412,0,106,35,2,PRT
1413,0,30,35,2,RUS
1414,1,1,35,2,PRT
1415,1,22,35,2,PRT
1416,1,42,35,2,PRT
1417,0,67,35,2,IRL
1418,1,35,35,2,PRT
1419,0,21,35,2,PRT
1420,0,50,35,2,ROU
1421,0,28,35,2,ESP
1422,0,30,35,2,GBR
1423,0,127,35,2,PRT
1424,1,29,35,2,PRT
1425,0,66,35,2,GBR
1426,1,59,35,2,PRT
1427,0,28,35,2,PRT
1428,1,59,35,1,PRT
1429,0,0,35,1,ESP
1430,0,47,35,1,PRT
1431,0,47,35,2,BRA
1432,0,47,35,2,PRT
1433,0,57,35,0,PRT
1434,0,1,35,2,PRT
1435,0,4,35,2,PRT
1436,1,32,35,2,PRT
1437,1,24,35,2,PRT
1438,0,11,35,2,PRT
1439,0,136,35,2,PRT
1440,0,2,35,2,PRT
1441,1,54,35,2,PRT
1442,1,87,35,2,PRT
1443,1,98,35,2,PRT
1444,0,9,35,2,PRT
1445,0,2,36,1,PRT
1446,0,11,36,2,PRT
1447,0,11,36,2,PRT
1448,1,69,36,2,PRT
1449,0,37,36,2,NLD
1450,0,103,36,2,GBR
1451,0,5,36,2,GBR
1452,0,34,36,2,GBR
1453,0,44,36,2,IRL
1454,0,83,36,2,ROU
1455,0,83,36,2,ROU
1456,1,72,36,2,PRT
1457,1,143,36,2,PRT
1458,1,47,36,2,PRT
1459,1,104,36,2,PRT
1460,0,25,36,2,PRT
1461,0,82,36,2,FRA
1462,1,104,36,2,PRT
1463,1,346,36,4,PRT
1464,0,0,36,1,SWE
1465,0,35,36,1,PRT
1466,0,34,36,1,ITA
1467,0,83,36,1,BEL
1468,0,41,36,1,ESP
1469,0,26,36,1,FRA
1470,1,143,36,1,PRT
1471,0,26,36,1,SVN
1472,1,0,36,1,PRT
1473,1,42,36,1,PRT
1474,0,6,36,1,ESP
1475,0,28,36,1,ESP
1476,0,26,36,1,PRT
1477,0,10,36,1,PRT
1478,0,59,36,1,PRT
1479,1,159,36,1,PRT
1480,1,124,36,1,PRT
1481,1,60,36,1,PRT
1482,0,26,36,2,NLD
1483,0,160,36,3,IRL
1484,0,68,36,3,IRL
1485,1,38,36,0,PRT
1486,1,47,36,0,PRT
1487,0,48,36,0,PRT
1488,0,48,36,0,ESP
1489,0,27,36,0,PRT
1490,1,71,36,0,PRT
1491,1,85,36,0,PRT
1492,1,132,36,0,PRT
1493,0,50,36,0,PRT
1494,0,122,36,0,PRT
1495,0,64,36,0,PRT
1496,0,48,36,0,PRT
1497,0,0,36,0,PRT
1498,1,14,36,0,PRT
1499,0,5,36,0,PRT
1500,1,161,36,0,PRT
1501,0,62,36,0,PRT
1502,1,161,36,0,PRT
1503,0,333,36,1,PRT
1504,0,27,36,2,ESP
1505,1,73,36,2,PRT
1506,0,123,36,2,GBR
1507,1,27,36,2,PRT
1508,1,97,36,2,PRT
1509,0,73,36,2,GBR
1510,1,97,36,2,PRT
1511,0,27,36,2,ESP
1512,0,27,36,2,ESP
1513,1,27,36,2,PRT
1514,0,140,36,2,PRT
1515,0,62,36,2,UKR
1516,0,381,36,4,GBR
1517,0,0,36,0,PRT
1518,1,149,36,0,PRT
1519,1,1,36,0,PRT
1520,1,149,36,0,PRT
1521,0,4,36,0,USA
1522,0,104,36,1,GBR
1523,0,104,36,1,GBR
1524,0,68,36,2,PRT
1525,1,4,36,2,IRL
1526,1,71,36,2,PRT
1527,1,149,36,2,PRT
1528,0,1,36,0,ESP
1529,0,55,36,0,PRT
1530,0,154,36,0,ITA
1531,0,154,36,0,SMR
1532,0,57,36,0,ESP
1533,0,154,36,0,ITA
1534,0,29,36,0,PRT
1535,0,154,36,0,ITA
1536,0,154,36,0,ITA
1537,0,154,36,0,PRT
1538,0,6,36,0,FRA
1539,1,304,36,0,PRT
1540,0,29,36,1,PRT
1541,0,29,36,1,PRT
1542,0,29,36,1,ESP
1543,0,29,36,1,PRT
1544,0,297,36,1,IRL
1545,1,297,36,1,PRT
1546,0,52,36,2,PRT
1547,0,92,36,2,ESP
1548,0,52,36,2,PRT
1549,0,56,36,2,GBR
1550,0,65,36,2,IRL
1551,0,50,36,2,GBR
1552,0,163,36,2,ESP
1553,1,48,36,2,PRT
1554,0,327,36,4,GBR
1555,0,0,36,0,ITA
1556,1,1,36,0,PRT
1557,0,1,36,0,FRA
1558,0,0,36,0,ESP
1559,0,14,36,0,IRL
1560,0,88,36,0,ESP
1561,1,105,36,0,PRT
1562,0,0,36,0,ESP
1563,1,77,36,0,PRT
1564,0,15,36,0,PRT
1565,1,29,36,1,PRT
1566,0,28,36,1,PRT
1567,1,23,36,1,PRT
1568,0,28,36,1,DEU
1569,0,3,36,1,ESP
1570,1,28,36,1,PRT
1571,0,0,36,2,PRT
1572,0,4,36,2,PRT
1573,0,63,36,2,ESP
1574,0,67,36,2,CHE
1575,1,29,36,2,PRT
1576,0,73,36,2,GBR
1577,0,51,36,3,ESP
1578,0,150,36,3,CHE
1579,0,23,36,2,PRT
1580,0,67,36,2,GBR
1581,1,30,36,0,PRT
1582,1,15,36,1,PRT
1583,0,68,36,2,PRT
1584,0,47,36,2,PRT
1585,0,47,36,2,PRT
1586,1,74,36,2,PRT
1587,1,333,36,2,PRT
1588,0,26,36,2,GBR
1589,0,25,36,1,USA
1590,0,71,36,2,PRT
1591,1,314,36,2,PRT
1592,0,54,36,2,CN
1593,1,74,36,2,PRT
1594,0,74,36,2,GBR
1595,0,26,36,2,GBR
1596,1,94,36,2,PRT
1597,1,54,36,2,PRT
1598,0,52,36,2,ESP
1599,0,47,36,2,GBR
1600,1,74,36,2,PRT
1601,1,1,36,2,PRT
1602,1,50,36,2,PRT
1603,1,155,36,3,PRT
1604,1,323,36,4,PRT
1605,1,323,36,4,PRT
1606,0,340,36,4,SWE
1607,0,103,36,4,DEU
1608,0,356,36,4,GBR
1609,0,5,37,0,PRT
1610,0,40,37,2,PRT
1611,1,116,37,2,PRT
1612,0,74,37,2,PRT
1613,0,25,37,2,ESP
1614,1,32,37,1,PRT
1615,1,12,37,1,PRT
1616,1,26,37,2,PRT
1617,1,73,37,2,PRT
1618,1,26,37,2,PRT
1619,1,27,37,2,PRT
1620,0,110,37,2,ESP
1621,1,75,37,2,PRT
1622,0,61,37,2,ESP
1623,1,60,37,2,PRT
1624,1,61,37,2,PRT
1625,0,57,37,2,PRT
1626,0,61,37,2,ESP
1627,0,47,37,2,GBR
1628,0,30,37,2,IRL
1629,0,59,37,2,GBR
1630,0,78,37,2,PRT
1631,1,142,37,2,PRT
1632,0,94,37,2,PRT
1633,0,69,37,2,PRT
1634,0,78,37,2,PRT
1635,0,115,37,2,GBR
1636,0,128,37,2,IRL
1637,1,90,37,3,PRT
1638,0,328,37,4,GBR
1639,1,136,37,2,PRT
1640,0,143,37,4,DEU
1641,0,90,37,4,IRL
1642,0,144,37,4,GBR
1643,1,336,37,1,PRT
1644,0,90,37,1,ESP
1645,0,35,37,1,PRT
1646,0,4,37,1,PRT
1647,1,55,37,1,PRT
1648,0,0,37,1,PRT
1649,0,2,37,1,PRT
1650,0,112,37,1,IRL
1651,1,105,37,1,PRT
1652,1,109,37,1,PRT
1653,1,40,37,2,PRT
1654,1,75,37,2,PRT
1655,0,30,37,13,ESP
1656,1,144,37,3,PRT
1657,0,248,37,3,GBR
1658,0,0,37,0,PRT
1659,1,302,37,0,PRT
1660,1,302,37,0,PRT
1661,1,302,37,0,PRT
1662,1,61,37,0,PRT
1663,1,12,37,0,PRT
1664,1,47,37,0,PRT
1665,0,11,37,0,PRT
1666,0,117,37,2,GBR
1667,0,160,37,2,GBR
1668,0,175,37,2,GBR
1669,0,71,37,2,GBR
1670,1,344,37,4,PRT
1671,0,12,37,2,PRT
1672,0,382,37,4,GBR
1673,1,0,37,0,PRT
1674,0,0,37,0,ESP
1675,0,28,37,0,PRT
1676,0,58,37,0,CHE
1677,1,0,37,0,PRT
1678,1,20,37,0,PRT
1679,0,48,37,0,ESP
1680,0,2,37,0,PRT
1681,0,0,37,0,PRT
1682,0,137,37,0,PRT
1683,1,1,37,1,PRT
1684,0,130,37,2,LVA
1685,0,130,37,2,LVA
1686,0,118,37,2,GBR
1687,0,146,37,2,DEU
1688,1,159,37,2,PRT
1689,1,78,37,2,PRT
1690,1,159,37,2,PRT
1691,0,49,37,1,RUS
1692,0,1,37,1,GBR
1693,0,31,37,0,BEL
1694,1,114,37,1,PRT
1695,0,170,37,1,GBR
1696,1,27,37,1,PRT
1697,0,166,37,1,PRT
1698,1,114,37,1,PRT
1699,1,114,37,1,PRT
1700,0,108,37,2,RUS
1701,0,82,37,2,GBR
1702,0,113,37,2,IRL
1703,1,94,37,2,PRT
1704,0,0,37,0,GBR
1705,0,3,37,0,PRT
1706,0,12,37,0,PRT
1707,1,132,37,0,PRT
1708,0,12,37,0,PRI
1709,1,56,37,0,PRT
1710,0,140,37,2,SRB
1711,1,147,37,2,PRT
1712,0,140,37,2,DEU
1713,0,97,37,2,GBR
1714,0,160,37,2,GBR
1715,0,91,37,2,GBR
1716,0,111,37,2,GBR
1717,1,80,37,1,PRT
1718,1,114,37,1,PRT
1719,0,90,37,2,FRA
1720,0,338,37,2,GBR
1721,0,167,37,4,IRL
1722,0,2,37,0,SWE
1723,0,0,37,0,FRA
1724,0,73,37,0,DEU
1725,0,0,37,0,ESP
1726,0,63,37,0,POL
1727,0,3,37,0,GBR
1728,0,8,37,0,PRT
1729,0,1,37,0,ESP
1730,0,70,37,0,FRA
1731,0,4,37,0,PRT
1732,0,157,37,1,GBR
1733,0,1,37,1,BRA
1734,0,1,37,1,PRT
1735,0,8,37,2,FRA
1736,0,102,37,2,GBR
1737,1,310,37,2,PRT
1738,0,11,37,2,GBR
1739,1,148,37,2,PRT
1740,0,165,37,3,GBR
1741,1,101,37,0,PRT
1742,1,101,37,0,PRT
1743,0,9,37,2,ESP
1744,1,172,37,2,PRT
1745,1,171,37,2,PRT
1746,0,143,37,2,BRA
1747,1,145,37,2,PRT
1748,1,121,37,2,PRT
1749,0,0,37,2,DEU
1750,0,96,37,2,PRT
1751,0,136,37,2,GBR
1752,1,340,37,2,PRT
1753,0,2,37,2,IRL
1754,0,170,37,6,SWE
1755,0,149,37,2,DEU
1756,0,0,38,1,IRL
1757,1,127,38,2,PRT
1758,1,149,38,2,PRT
1759,0,19,38,2,DEU
1760,1,12,38,2,PRT
1761,1,178,38,2,PRT
1762,0,12,38,2,ESP
1763,1,178,38,2,PRT
1764,0,26,38,2,PRT
1765,0,2,38,2,PRT
1766,1,10,38,2,PRT
1767,1,120,38,2,PRT
1768,1,123,38,2,ESP
1769,0,137,38,2,GBR
1770,0,104,38,2,GBR
1771,0,172,38,3,IRL
1772,0,305,38,4,IRL
1773,0,83,38,4,PRT
1774,0,173,38,4,GBR
1775,1,94,38,4,PRT
1776,0,118,38,4,GBR
1777,0,156,38,1,NLD
1778,0,21,38,1,GBR
1779,1,17,38,1,PRT
1780,0,128,38,1,PRT
1781,0,34,38,1,PRT
1782,0,19,38,1,PRT
1783,1,108,38,1,PRT
1784,0,25,38,1,PRT
1785,0,107,38,1,GBR
1786,0,11,38,1,GBR
1787,1,94,38,1,PRT
1788,0,83,38,3,IRL
1789,0,84,38,4,NLD
1790,0,135,38,8,GBR
1791,0,11,38,1,IND
1792,0,5,38,0,PRT
1793,1,175,38,0,PRT
1794,1,105,38,0,PRT
1795,0,99,38,0,IRL
1796,1,81,38,0,PRT
1797,0,152,38,1,POL
1798,1,103,38,2,PRT
1799,1,96,38,2,PRT
1800,1,81,38,0,PRT
1801,0,124,38,2,GBR
1802,0,354,38,4,PRT
1803,1,116,38,4,PRT
1804,0,119,38,4,GBR
1805,0,1,38,0,FRA
1806,0,0,38,0,NLD
1807,0,5,38,0,BEL
1808,0,0,38,0,ESP
1809,0,46,38,0,CHE
1810,0,0,38,0,PRT
1811,0,0,38,0,PRT
1812,0,0,38,0,ESP
1813,0,6,38,0,PRT
1814,0,44,38,0,FRA
1815,0,42,38,0,ESP
1816,1,64,38,0,PRT
1817,0,65,38,0,PRT
1818,0,93,38,0,FRA
1819,0,72,38,0,ESP
1820,0,42,38,0,PRT
1821,1,65,38,0,PRT
1822,1,121,38,0,PRT
1823,0,104,38,1,CHL
1824,0,1,38,0,ESP
1825,0,56,38,1,RUS
1826,0,114,38,2,GBR
1827,0,85,38,2,IRL
1828,1,65,38,2,PRT
1829,0,85,38,2,IRL
1830,1,95,38,4,PRT
1831,1,97,38,2,PRT
1832,1,97,38,2,PRT
1833,0,6,38,0,ESP
1834,0,78,38,0,BRA
1835,0,1,38,0,PRT
1836,0,50,38,0,EST
1837,0,0,38,0,PRT
1838,1,105,38,0,PRT
1839,0,110,38,1,NLD
1840,0,110,38,1,NLD
1841,0,110,38,1,NLD
1842,0,110,38,1,NLD
1843,0,110,38,1,NLD
1844,0,138,38,2,GBR
1845,1,89,38,2,PRT
1846,1,62,38,2,PRT
1847,0,110,38,1,NLD
1848,0,110,38,1,NLD
1849,1,76,38,2,PRT
1850,0,87,38,2,GBR
1851,1,35,38,2,PRT
1852,0,104,38,2,GBR
1853,0,66,38,2,CHN
1854,0,34,38,2,GBR
1855,0,131,38,4,GBR
1856,0,167,38,4,GBR
1857,0,7,38,0,PRT
1858,0,7,38,0,PRT
1859,0,71,38,1,ESP
1860,1,101,38,1,PRT
1861,0,48,38,1,CHE
1862,0,99,38,1,GBR
1863,1,102,38,1,PRT
1864,1,32,38,2,PRT
1865,0,71,38,2,ESP
1866,1,102,38,2,PRT
1867,0,127,38,2,NLD
1868,0,119,38,2,LVA
1869,1,77,38,2,PRT
1870,0,79,38,3,GBR
1871,0,4,38,1,FRA
1872,0,65,38,2,PRT
1873,0,61,38,2,ITA
1874,1,36,38,2,PRT
1875,1,124,38,2,PRT
1876,0,33,38,2,GBR
1877,1,68,38,2,PRT
1878,0,99,38,2,PRT
1879,0,99,38,2,IRL
1880,0,85,38,2,GBR
1881,0,110,38,2,GBR
1882,0,75,38,2,GBR
1883,0,33,38,2,GBR
1884,1,347,38,2,PRT
1885,1,65,38,2,PRT
1886,0,35,38,2,GBR
1887,0,87,38,4,IRL
1888,0,128,38,4,GBR
1889,0,87,38,4,IRL
1890,1,92,38,4,PRT
1891,1,114,39,2,PRT
1892,0,65,39,2,IRL
1893,1,106,39,2,PRT
1894,0,83,39,2,ESP
1895,1,158,39,2,PRT
1896,0,86,39,2,GBR
1897,0,103,39,2,IRL
1898,1,158,39,2,PRT
1899,0,125,39,2,GBR
1900,1,4,39,4,PRT
1901,0,131,39,4,GBR
1902,0,125,39,4,GBR
1903,0,93,39,4,GBR
1904,1,185,39,1,PRT
1905,1,34,39,1,PRT
1906,1,12,39,1,PRT
1907,0,130,39,1,PRT
1908,1,185,39,1,PRT
1909,1,185,39,1,PRT
1910,1,33,39,1,PRT
1911,1,185,39,1,PRT
1912,0,121,39,1,PRT
1913,1,58,39,1,PRT
1914,0,185,39,1,FRA
1915,0,128,39,1,IRL
1916,0,111,39,1,NLD
1917,1,349,39,1,PRT
1918,1,73,39,1,PRT
1919,1,61,39,1,PRT
1920,0,94,39,2,GBR
1921,0,96,39,2,CN
1922,0,109,39,2,GBR
1923,0,65,39,2,GBR
1924,0,124,39,2,FRA
1925,0,84,39,2,GBR
1926,0,95,39,3,GBR
1927,0,90,39,3,GBR
1928,0,90,39,3,GBR
